use_no, field_name, old_value, new_value, error_id
1922697, LBS_PRD_USED, 8.7496, 8.7496, 150220
1922697, AMT_PRD_USED, 140, 8.7496, 150220
2320096, LBS_PRD_USED, 13.819, 13.819, 179830
2320096, AMT_PRD_USED, 10, 5.4687, 179830
2320528, LBS_PRD_USED, 1.9558, 1.9558, 179833
2320528, AMT_PRD_USED, 130, 27.3953, 179833
2520604, LBS_PRD_USED, 75, 75, 191899
2520604, AMT_PRD_USED, 45, 7.5775, 191899
909377, ACRE_TREATED, .13, 4.95, 56233
909547, LBS_PRD_USED, .0307, .0307, 56241
909547, AMT_PRD_USED, 45, .4093, 56241
909548, LBS_PRD_USED, .0067, .0067, 56242
909548, AMT_PRD_USED, 12, .089, 56242
909570, ACRE_TREATED, .01, 1.69, 56250
909551, LBS_PRD_USED, .008, .008, 56243
909551, AMT_PRD_USED, 19.5, .1068, 56243
909554, LBS_PRD_USED, .0007, .0007, 56244
909554, AMT_PRD_USED, 3, .0089, 56244
909556, ACRE_TREATED, .01, .99, 56245
909559, ACRE_TREATED, .01, .49, 56246
909562, ACRE_TREATED, .04, 1.98, 56247
909567, ACRE_TREATED, .01, 1.69, 56248
909573, ACRE_TREATED, .01, 1.69, 56252
909576, ACRE_TREATED, .01, 1.69, 56254
3057713, LBS_PRD_USED, .0092, .0092, 222040
3057713, AMT_PRD_USED, 602, .1469, 222040
3057724, LBS_PRD_USED, .3857, .3857, 222041
3057724, AMT_PRD_USED, 768, 6.1708, 222041
3057748, LBS_PRD_USED, .0098, .0098, 222043
3057748, AMT_PRD_USED, 12, .139, 222043
3057786, LBS_PRD_USED, .023, .023, 222045
3057786, AMT_PRD_USED, 10, .3673, 222045
3057530, LBS_PRD_USED, .006, .006, 222022
3057530, AMT_PRD_USED, 35, .0955, 222022
3057606, LBS_PRD_USED, .045, .045, 222024
3057606, AMT_PRD_USED, 168, .7199, 222024
3057787, LBS_PRD_USED, .0197, .0197, 222046
3057787, AMT_PRD_USED, 22, .293, 222046
3057789, LBS_PRD_USED, .0344, .0344, 222048
3057789, AMT_PRD_USED, 15, .551, 222048
3057790, LBS_PRD_USED, .0296, .0296, 222049
3057790, AMT_PRD_USED, 32, .4394, 222049
3057795, LBS_PRD_USED, .0574, .0574, 222051
3057795, AMT_PRD_USED, 25, .9183, 222051
3057796, LBS_PRD_USED, .0493, .0493, 222052
3057796, AMT_PRD_USED, 55, .7324, 222052
1026854, ACRE_PLANTED, 15, 28, 59439
1026855, ACRE_PLANTED, 15, 28, 59440
1028559, ACRE_PLANTED, 41, 50, 59454
1029115, ACRE_PLANTED, 40, 76, 59455
1029116, ACRE_PLANTED, 40, 76, 59456
1029394, LBS_PRD_USED, .131, .131, 59457
1029394, AMT_PRD_USED, 30, .0161, 59457
1029395, LBS_PRD_USED, .6637, .6637, 59459
1029395, AMT_PRD_USED, 30, .0752, 59459
1031493, ACRE_PLANTED, 10, 19, 59490
1031494, ACRE_PLANTED, 10, 19, 59491
1031497, ACRE_PLANTED, 10, 25, 59492
1031498, ACRE_PLANTED, 10, 25, 59493
1031824, ACRE_PLANTED, 34.29, 35, 59497
1031825, ACRE_PLANTED, 34.29, 35, 59498
1031826, ACRE_PLANTED, 34.29, 35, 59499
1031827, ACRE_PLANTED, 34.29, 35, 59500
1029596, LBS_PRD_USED, .2839, .2839, 59467
1029596, AMT_PRD_USED, 65, .0349, 59467
4342670, LBS_PRD_USED, 21.8615, 21.8615, 300425
4342670, AMT_PRD_USED, 393.24, 2.3768, 300425
3925354, ACRE_TREATED, .45, 1.7, 255168
3925572, ACRE_TREATED, .01, .57, 255175
3925583, ACRE_TREATED, .01, .24, 255176
3925970, LBS_PRD_USED, .7591, .7591, 255192
3925970, AMT_PRD_USED, 5, .0893, 255192
1860380, LBS_PRD_USED, 8.2914, 8.2914, 149386
1860380, AMT_PRD_USED, 6, 3.2813, 149386
1860382, LBS_PRD_USED, 13.2662, 13.2662, 149387
1860382, AMT_PRD_USED, 9.6, 5.25, 149387
1860404, LBS_PRD_USED, 15.2009, 15.2009, 149400
1860404, AMT_PRD_USED, 2.75, 1.5039, 149400
1860408, LBS_PRD_USED, 11.0552, 11.0552, 149403
1860408, AMT_PRD_USED, 8, 4.375, 149403
1860413, LBS_PRD_USED, 9.9497, 9.9497, 149407
1860413, AMT_PRD_USED, 3.6, .9844, 149407
909946, LBS_PRD_USED, .0209, .0209, 56272
909946, AMT_PRD_USED, 40, .2956, 56272
3056439, LBS_PRD_USED, .2445, .2445, 221955
3056439, AMT_PRD_USED, 27, 3.4245, 221955
3056514, LBS_PRD_USED, .1383, .1383, 221959
3056514, AMT_PRD_USED, .78, .0144, 221959
909841, LBS_PRD_USED, .2059, .2059, 56263
909841, AMT_PRD_USED, 132, 3.09, 56263
910193, LBS_PRD_USED, .0209, .0209, 56287
910193, AMT_PRD_USED, 40, .2956, 56287
910222, LBS_PRD_USED, .1269, .1269, 56291
910222, AMT_PRD_USED, 30, 1.9114, 56291
3056543, LBS_PRD_USED, .0689, .0689, 221963
3056543, AMT_PRD_USED, 372, 1.0625, 221963
3057798, LBS_PRD_USED, .0689, .0689, 222054
3057798, AMT_PRD_USED, 30, 1.1019, 222054
3057799, LBS_PRD_USED, .0591, .0591, 222055
3057799, AMT_PRD_USED, 66, .8789, 222055
3055959, LBS_PRD_USED, .0091, .0091, 221924
3055959, AMT_PRD_USED, 4.5, .1457, 221924
3055969, ACRE_TREATED, .01, .38, 221925
3055970, ACRE_TREATED, .05, 1.98, 221926
3055987, LBS_PRD_USED, .0755, .0755, 221927
3055987, AMT_PRD_USED, .39, .0079, 221927
3055998, LBS_PRD_USED, .0755, .0755, 221928
3055998, AMT_PRD_USED, .39, .0079, 221928
3056033, LBS_PRD_USED, .0114, .0114, 221930
3056033, AMT_PRD_USED, 10.64, .1832, 221930
3056089, ACRE_TREATED, .33, 17.26, 221933
3056112, LBS_PRD_USED, .0364, .0364, 221935
3056112, AMT_PRD_USED, 12, .5132, 221935
3056118, LBS_PRD_USED, .0689, .0689, 221937
3056118, AMT_PRD_USED, 372, 1.0625, 221937
2104469, ACRE_PLANTED, 130, 158.2, 168374
1029597, LBS_PRD_USED, 1.4381, 1.4381, 59469
1029597, AMT_PRD_USED, 65, .1629, 59469
1029598, LBS_PRD_USED, .2184, .2184, 59470
1029598, AMT_PRD_USED, 50, .0268, 59470
1029599, LBS_PRD_USED, 1.1062, 1.1062, 59472
1029599, AMT_PRD_USED, 50, .1253, 59472
1029600, LBS_PRD_USED, .0262, .0262, 59473
1029600, AMT_PRD_USED, 6, .0032, 59473
1029601, LBS_PRD_USED, .1327, .1327, 59475
1029601, AMT_PRD_USED, 6, .015, 59475
1029915, ACRE_PLANTED, 28, 32, 59478
1029916, ACRE_PLANTED, 28, 32, 59479
1029917, ACRE_PLANTED, 28, 32, 59480
1030601, ACRE_PLANTED, 10, 15, 59482
1030604, ACRE_PLANTED, 10, 19, 59483
1030605, ACRE_PLANTED, 10, 19, 59484
1030606, ACRE_PLANTED, 10, 25, 59485
1030607, ACRE_PLANTED, 10, 25, 59486
3925977, LBS_PRD_USED, .7591, .7591, 255196
3925977, AMT_PRD_USED, 5, .0893, 255196
3926021, ACRE_TREATED, .01, .5, 255199
3926022, ACRE_TREATED, .13, 3, 255200
3926083, LBS_PRD_USED, .0021, .0021, 255202
3926083, AMT_PRD_USED, 30, .9377, 255202
3926184, ACRE_TREATED, .2, 3.45, 255212
3926190, ACRE_TREATED, .1, .82, 255214
2662066, LBS_PRD_USED, .0172, .0172, 205330
2662066, AMT_PRD_USED, 160, .2183, 205330
3346596, LBS_PRD_USED, 3.3166, 3.3166, 230651
3346596, AMT_PRD_USED, .9, .3281, 230651
3355888, LBS_PRD_USED, 7.3029, 7.3029, 230842
3355888, AMT_PRD_USED, 98.888, .8116, 230842
4014780, ACRE_PLANTED, 35000, 638.56, 258022
4014781, ACRE_PLANTED, 35000, 638.56, 258023
4014782, ACRE_PLANTED, 35000, 638.56, 258024
4014783, ACRE_PLANTED, 35000, 638.56, 258025
4014784, ACRE_PLANTED, 35000, 638.56, 258026
4014793, ACRE_PLANTED, 35000, 638.56, 258027
4015035, ACRE_PLANTED, 35000, 638.56, 258031
4015036, ACRE_PLANTED, 35000, 638.56, 258032
4015037, ACRE_PLANTED, 35000, 638.56, 258033
4015073, ACRE_PLANTED, 35000, 638.56, 258034
4015074, ACRE_PLANTED, 35000, 638.56, 258035
4015075, ACRE_PLANTED, 35000, 638.56, 258036
4015076, ACRE_PLANTED, 35000, 638.56, 258037
4015077, ACRE_PLANTED, 35000, 638.56, 258038
4015703, ACRE_PLANTED, 35000, 638.56, 258041
4015704, ACRE_PLANTED, 35000, 638.56, 258042
4015705, ACRE_PLANTED, 35000, 638.56, 258043
910513, LBS_PRD_USED, .2728, .2728, 56329
910513, AMT_PRD_USED, 404, 4.0938, 56329
910516, LBS_PRD_USED, .0838, .0838, 56330
910516, AMT_PRD_USED, 54, 1.2569, 56330
910521, LBS_PRD_USED, .3036, .3036, 56332
910521, AMT_PRD_USED, 222, 4.5564, 56332
910529, LBS_PRD_USED, .189, .189, 56334
910529, AMT_PRD_USED, 384, 2.8369, 56334
910726, LBS_PRD_USED, .0005, .0005, 56344
910726, AMT_PRD_USED, 12, .0075, 56344
910765, LBS_PRD_USED, .2561, .2561, 56350
910765, AMT_PRD_USED, 852, 3.8424, 56350
3056276, LBS_PRD_USED, .016, .016, 221946
3056276, AMT_PRD_USED, 9, .2274, 221946
3056332, LBS_PRD_USED, .139, .139, 221947
3056332, AMT_PRD_USED, .78, .0145, 221947
3061124, LBS_PRD_USED, .0044, .0044, 222145
3061124, AMT_PRD_USED, 12, .0699, 222145
3061125, LBS_PRD_USED, .0071, .0071, 222146
3061125, AMT_PRD_USED, 8, .1011, 222146
3061126, LBS_PRD_USED, .0047, .0047, 222147
3061126, AMT_PRD_USED, 2, .0701, 222147
3061256, LBS_PRD_USED, 2.3268, 2.3268, 222151
3061256, AMT_PRD_USED, 60000, 34.5777, 222151
3061397, LBS_PRD_USED, .002, .002, 222164
3061397, AMT_PRD_USED, 4, .0283, 222164
3061465, LBS_PRD_USED, .0043, .0043, 222170
3061465, AMT_PRD_USED, 4, .0606, 222170
3061524, LBS_PRD_USED, .0009, .0009, 222171
3061524, AMT_PRD_USED, 5, .0123, 222171
3061546, LBS_PRD_USED, .0374, .0374, 222172
3061546, AMT_PRD_USED, 21, .5306, 222172
2004376, ACRE_PLANTED, 840, 634.56, 156205
2004377, ACRE_PLANTED, 840, 634.56, 156206
2004378, ACRE_PLANTED, 840, 634.56, 156207
2004379, ACRE_PLANTED, 840, 634.56, 156208
2004380, ACRE_PLANTED, 840, 634.56, 156209
3304823, ACRE_PLANTED, 67, 67.2, 229718
3304824, ACRE_PLANTED, 67, 67.2, 229719
3926302, LBS_PRD_USED, .7591, .7591, 255222
3926302, AMT_PRD_USED, 5, .0893, 255222
3926308, LBS_PRD_USED, .7591, .7591, 255226
3926308, AMT_PRD_USED, 5, .0893, 255226
3926552, ACRE_TREATED, .01, .33, 255235
3925322, LBS_PRD_USED, .0134, .0134, 255167
3925322, AMT_PRD_USED, 18, .1779, 255167
3924959, ACRE_TREATED, .04, .67, 255137
3925030, ACRE_TREATED, .08, 1.29, 255142
3925053, ACRE_TREATED, .07, 5.75, 255145
3925095, ACRE_TREATED, .04, 1.53, 255148
910774, LBS_PRD_USED, .0873, .0873, 56353
910774, AMT_PRD_USED, 240, 1.3093, 56353
910775, AMT_PRD_USED, 188, 1.0684, 56354
910775, LBS_PRD_USED, .0712, .0712, 56354
910776, LBS_PRD_USED, .1817, .1817, 56355
910776, AMT_PRD_USED, 360, 2.7269, 56355
910780, LBS_PRD_USED, .0247, .0247, 56356
910780, AMT_PRD_USED, 24, .371, 56356
3061656, LBS_PRD_USED, .169, .169, 222176
3061656, AMT_PRD_USED, .9, .0176, 222176
3061854, LBS_PRD_USED, .068, .068, 222180
3061854, AMT_PRD_USED, 28, .9716, 222180
3061964, ACRE_TREATED, .87, 41.72, 222182
3061992, LBS_PRD_USED, .0167, .0167, 222183
3061992, AMT_PRD_USED, 33, .2224, 222183
3061997, LBS_PRD_USED, .0182, .0182, 222185
3061997, AMT_PRD_USED, 21, .2426, 222185
3062076, ACRE_TREATED, .5, 3.83, 222190
3062315, LBS_PRD_USED, .0013, .0013, 222198
3062315, AMT_PRD_USED, 6, .0178, 222198
3062318, LBS_PRD_USED, .0294, .0294, 222199
3062318, AMT_PRD_USED, 60, .3915, 222199
3062325, LBS_PRD_USED, .0027, .0027, 222200
3062325, AMT_PRD_USED, 9, .0356, 222200
3062566, LBS_PRD_USED, .0041, .0041, 222207
3062566, AMT_PRD_USED, 28, .0638, 222207
3062568, LBS_PRD_USED, .0001, .0001, 222208
3062568, AMT_PRD_USED, 5, .0014, 222208
3062569, LBS_PRD_USED, .0001, .0001, 222209
3062569, AMT_PRD_USED, 7.5, .0018, 222209
2004396, ACRE_PLANTED, 840, 634.56, 156219
2004397, ACRE_PLANTED, 840, 634.56, 156220
2004398, ACRE_PLANTED, 840, 634.56, 156221
2004399, ACRE_PLANTED, 840, 634.56, 156222
2004400, ACRE_PLANTED, 840, 634.56, 156223
2004409, ACRE_PLANTED, 840, 634.56, 156230
2004410, ACRE_PLANTED, 840, 634.56, 156231
2004411, ACRE_PLANTED, 840, 634.56, 156232
3728533, ACRE_PLANTED, 18, 18.95, 243833
3728534, ACRE_PLANTED, 18, 18.95, 243834
3728535, ACRE_PLANTED, 18, 18.95, 243835
3728738, LBS_PRD_USED, 5.2512, 5.2512, 243836
3728738, AMT_PRD_USED, 1.78, .5195, 243836
3925101, LBS_PRD_USED, .0053, .0053, 255149
3925101, AMT_PRD_USED, 17.5, .0712, 255149
3925107, ACRE_TREATED, .07, 1.49, 255150
3925145, ACRE_TREATED, .13, 3, 255153
3925148, ACRE_TREATED, .27, 6, 255154
3925149, ACRE_TREATED, .03, .99, 255155
3925157, ACRE_TREATED, .12, 2.6, 255156
3925159, ACRE_TREATED, .32, 7, 255157
3925161, ACRE_TREATED, .02, .43, 255159
3925246, ACRE_TREATED, .07, 2.04, 255162
3925249, ACRE_TREATED, .11, 3.14, 255164
3925252, ACRE_TREATED, .01, .31, 255166
3928887, LBS_PRD_USED, .7591, .7591, 255277
3928887, AMT_PRD_USED, 5, .0893, 255277
3929051, LBS_PRD_USED, .7591, .7591, 255284
3929051, AMT_PRD_USED, 5, .0893, 255284
3929233, LBS_PRD_USED, .0471, .0471, 255288
3929233, AMT_PRD_USED, 3.4, .6604, 255288
4057094, LBS_PRD_USED, .0034, .0034, 262766
4057094, AMT_PRD_USED, 3, .0486, 262766
4057103, LBS_PRD_USED, .0034, .0034, 262768
4057103, AMT_PRD_USED, 3, .0486, 262768
4057130, LBS_PRD_USED, .0085, .0085, 262769
4057130, AMT_PRD_USED, 7.5, .1215, 262769
1448339, GROWER_ID, 04130402602, 04180402602, 107425
1448874, LBS_PRD_USED, .0113, .0113, 107443
1448874, AMT_PRD_USED, 32, .1896, 107443
3062610, LBS_PRD_USED, .0071, .0071, 222212
3062610, AMT_PRD_USED, 2, .1054, 222212
3062891, LBS_PRD_USED, .0777, .0777, 222223
3062891, AMT_PRD_USED, 32, 1.1104, 222223
3062901, LBS_PRD_USED, .0243, .0243, 222225
3062901, AMT_PRD_USED, 11, .3889, 222225
3062952, LBS_PRD_USED, .0001, .0001, 222239
3062952, AMT_PRD_USED, 18, .0012, 222239
3062953, LBS_PRD_USED, .0001, .0001, 222240
3062953, AMT_PRD_USED, 36, .0003, 222240
1459832, LBS_PRD_USED, 11.3067, 11.3067, 107870
1459832, AMT_PRD_USED, 4.09, 1.1186, 107870
1460017, LBS_PRD_USED, 1.6583, 1.6583, 107871
1460017, AMT_PRD_USED, .3, .1641, 107871
1460020, LBS_PRD_USED, 3.0402, 3.0402, 107872
1460020, AMT_PRD_USED, .55, .3008, 107872
1460023, LBS_PRD_USED, 1.9347, 1.9347, 107873
1460023, AMT_PRD_USED, .35, .1914, 107873
1460026, LBS_PRD_USED, 2.1419, 2.1419, 107874
1460026, AMT_PRD_USED, .39, .2119, 107874
1460221, LBS_PRD_USED, .0081, .0081, 107875
1460221, AMT_PRD_USED, 4, .1157, 107875
1460249, LBS_PRD_USED, .0081, .0081, 107876
1460249, AMT_PRD_USED, 4, .1157, 107876
1460281, LBS_PRD_USED, .9203, .9203, 107877
1460281, AMT_PRD_USED, .21, .0911, 107877
1460304, LBS_PRD_USED, .0173, .0173, 107878
1460304, AMT_PRD_USED, 10, .2479, 107878
1460503, LBS_PRD_USED, 27.8456, 27.8456, 107879
1460503, AMT_PRD_USED, 448, 3.1119, 107879
4366320, LBS_PRD_USED, 19.8179, 19.8179, 327557
4366320, AMT_PRD_USED, 299.6, 2.3082, 327557
4366324, LBS_PRD_USED, 23.7866, 23.7866, 327558
4366324, AMT_PRD_USED, 3411.2, 2.8768, 327558
4366332, LBS_PRD_USED, .2147, .2147, 327561
4366332, AMT_PRD_USED, 20330.94, 97.378, 327561
4366333, LBS_PRD_USED, .1763, .1763, 327562
4366333, AMT_PRD_USED, 16975, 79.9835, 327562
3038054, LBS_PRD_USED, .0162, .0162, 221341
3038054, AMT_PRD_USED, 8, .2314, 221341
3038058, LBS_PRD_USED, .0162, .0162, 221342
3038058, AMT_PRD_USED, 8, .2314, 221342
3038094, LBS_PRD_USED, .0081, .0081, 221343
3038094, AMT_PRD_USED, 4, .1157, 221343
2661430, LBS_PRD_USED, .0365, .0365, 205293
2661430, AMT_PRD_USED, 10, .0037, 205293
2661431, ACRE_TREATED, .01, 12.65, 205294
2661432, LBS_PRD_USED, .0087, .0087, 205295
2661432, AMT_PRD_USED, 3, .0011, 205295
2661446, ACRE_TREATED, .01, 9.06, 205297
2661480, LBS_PRD_USED, .0365, .0365, 205298
2661480, AMT_PRD_USED, 6.75, .0037, 205298
2661482, LBS_PRD_USED, .0357, .0357, 205299
2661482, AMT_PRD_USED, 8.5, .0038, 205299
2661483, ACRE_TREATED, .01, 8.16, 205300
2661493, ACRE_TREATED, .01, 6.68, 205301
2661650, ACRE_TREATED, .01, .32, 205304
3929416, ACRE_TREATED, .25, 1.71, 255290
3929418, ACRE_TREATED, .1, .41, 255291
3929454, LBS_PRD_USED, .1335, .1335, 255293
3929454, AMT_PRD_USED, 450, 61.7765, 255293
3929455, LBS_PRD_USED, .1335, .1335, 255295
3929455, AMT_PRD_USED, 450, 61.7765, 255295
3929663, LBS_PRD_USED, .7591, .7591, 255301
3929663, AMT_PRD_USED, 5, .0893, 255301
3929669, LBS_PRD_USED, .7591, .7591, 255305
3929669, AMT_PRD_USED, 5, .0893, 255305
3929729, LBS_PRD_USED, .7591, .7591, 255308
3929729, AMT_PRD_USED, 5, .0893, 255308
3929736, LBS_PRD_USED, .7591, .7591, 255312
3929736, AMT_PRD_USED, 5, .0893, 255312
3929743, LBS_PRD_USED, .7591, .7591, 255316
3929743, AMT_PRD_USED, 5, .0893, 255316
3929746, LBS_PRD_USED, .7591, .7591, 255318
3929746, AMT_PRD_USED, 5, .0893, 255318
2667596, LBS_PRD_USED, .1602, .1602, 205500
2667596, AMT_PRD_USED, 1, .0141, 205500
2667697, LBS_PRD_USED, .002, .002, 205503
2667697, AMT_PRD_USED, 1, .0003, 205503
4057249, LBS_PRD_USED, .0056, .0056, 262777
4057249, AMT_PRD_USED, 24, 2.3263, 262777
4057250, LBS_PRD_USED, .0056, .0056, 262778
4057250, AMT_PRD_USED, 24, 2.3263, 262778
4057329, LBS_PRD_USED, .0025, .0025, 262782
4057329, AMT_PRD_USED, 8, .0354, 262782
4057330, LBS_PRD_USED, .0362, .0362, 262783
4057330, AMT_PRD_USED, 48, .5794, 262783
4057334, LBS_PRD_USED, .0076, .0076, 262785
4057334, AMT_PRD_USED, 8, .1221, 262785
4057363, LBS_PRD_USED, .002, .002, 262787
4057363, AMT_PRD_USED, 4, .0283, 262787
4057364, LBS_PRD_USED, .029, .029, 262788
4057364, AMT_PRD_USED, 24, .4635, 262788
4057375, LBS_PRD_USED, .0312, .0312, 262791
4057375, AMT_PRD_USED, 16, .4422, 262791
4057376, LBS_PRD_USED, .0044, .0044, 262792
4057376, AMT_PRD_USED, 5, .0698, 262792
4057381, LBS_PRD_USED, .0076, .0076, 262793
4057381, AMT_PRD_USED, 10.64, .1221, 262793
4057400, LBS_PRD_USED, .0076, .0076, 262796
4057400, AMT_PRD_USED, 8, .1221, 262796
4057404, LBS_PRD_USED, .0388, .0388, 262797
4057404, AMT_PRD_USED, 8, .5503, 262797
4057425, LBS_PRD_USED, .0646, .0646, 262799
4057425, AMT_PRD_USED, 20, .916, 262799
1354011, LBS_PRD_USED, 1.205, 1.205, 102136
1354011, AMT_PRD_USED, .27, .1192, 102136
1354025, LBS_PRD_USED, 3.2254, 3.2254, 102137
1354025, AMT_PRD_USED, .73, .3191, 102137
1364507, LBS_PRD_USED, .0001, .0001, 102217
1364507, AMT_PRD_USED, 18, .0005, 102217
1364509, LBS_PRD_USED, .0158, .0158, 102218
1364509, AMT_PRD_USED, 11, .2344, 102218
1364951, LBS_PRD_USED, .0065, .0065, 102231
1364951, AMT_PRD_USED, 8, .1033, 102231
1365021, LBS_PRD_USED, .7591, .7591, 102238
1365021, AMT_PRD_USED, 5, .0893, 102238
1448905, ACRE_TREATED, .01, .18, 107457
1448916, ACRE_TREATED, .01, .63, 107460
1448919, ACRE_TREATED, .01, .18, 107461
1448933, ACRE_TREATED, .01, .18, 107462
3063131, LBS_PRD_USED, .0092, .0092, 222246
3063131, AMT_PRD_USED, 4, .1469, 222246
3063132, LBS_PRD_USED, .0027, .0027, 222247
3063132, AMT_PRD_USED, 7.5, .043, 222247
3063209, ACRE_TREATED, .25, 1.54, 222249
3063340, ACRE_TREATED, .47, 28.77, 222258
3063452, LBS_PRD_USED, .0492, .0492, 222260
3063452, AMT_PRD_USED, 92, .7341, 222260
3063457, LBS_PRD_USED, .0057, .0057, 222261
3063457, AMT_PRD_USED, 4, .0918, 222261
3063574, LBS_PRD_USED, .0007, .0007, 222264
3063574, AMT_PRD_USED, 4, .011, 222264
3930068, ACRE_TREATED, .25, 4.14, 255327
3930347, LBS_PRD_USED, .7591, .7591, 255337
3930347, AMT_PRD_USED, 5, .0893, 255337
3930353, LBS_PRD_USED, .7591, .7591, 255341
3930353, AMT_PRD_USED, 5, .0893, 255341
3930644, LBS_PRD_USED, .1335, .1335, 255365
3930644, AMT_PRD_USED, 400, 61.7741, 255365
3930728, LBS_PRD_USED, .7591, .7591, 255369
3930728, AMT_PRD_USED, 5, .0893, 255369
3930885, LBS_PRD_USED, .7591, .7591, 255373
3930885, AMT_PRD_USED, 5, .0893, 255373
3930890, LBS_PRD_USED, .7591, .7591, 255375
3930890, AMT_PRD_USED, 5, .0893, 255375
3930391, LBS_PRD_USED, .0192, .0192, 255344
3930391, AMT_PRD_USED, 12, .2755, 255344
4059231, LBS_PRD_USED, .0055, .0055, 262829
4059231, AMT_PRD_USED, 20, .0718, 262829
1365027, LBS_PRD_USED, .7591, .7591, 102242
1365027, AMT_PRD_USED, 5, .0893, 102242
1365295, LBS_PRD_USED, .7591, .7591, 102249
1365295, AMT_PRD_USED, 5, .0893, 102249
1366576, LBS_PRD_USED, .7591, .7591, 102293
1366576, AMT_PRD_USED, 5, .0893, 102293
1365418, ACRE_PLANTED, 11, 16, 102253
1365419, ACRE_PLANTED, 11, 16, 102254
1365520, LBS_PRD_USED, .0031, .0031, 102255
1365520, AMT_PRD_USED, 12, .0408, 102255
1365971, LBS_PRD_USED, 1.7995, 1.7995, 102265
1365971, AMT_PRD_USED, 144, 38.4002, 102265
1366043, LBS_PRD_USED, .7591, .7591, 102269
1366043, AMT_PRD_USED, 5, .0893, 102269
1366111, ACRE_TREATED, .4, 1.5, 102275
3063934, ACRE_TREATED, .67, 8.17, 222301
3063907, LBS_PRD_USED, .0061, .0061, 222296
3063907, AMT_PRD_USED, 5.32, .0977, 222296
3063914, LBS_PRD_USED, .0603, .0603, 222298
3063914, AMT_PRD_USED, 3, .9642, 222298
3063920, LBS_PRD_USED, .0194, .0194, 222299
3063920, AMT_PRD_USED, 8, .2778, 222299
3064016, LBS_PRD_USED, .5676, .5676, 222305
3064016, AMT_PRD_USED, 160, 8.0011, 222305
3064064, LBS_PRD_USED, 16, 16, 222307
3064064, AMT_PRD_USED, 300, 16, 222307
3064225, LBS_PRD_USED, .0642, .0642, 222314
3064225, AMT_PRD_USED, 36, .9097, 222314
3064247, LBS_PRD_USED, .3242, .3242, 222316
3064247, AMT_PRD_USED, 104, 4.8598, 222316
3311054, GROWER_ID, 11141100658, 11181100658, 229843
3311055, GROWER_ID, 11141100658, 11181100658, 229844
3930896, LBS_PRD_USED, .253, .253, 255379
3930896, AMT_PRD_USED, 5, .0298, 255379
3930903, LBS_PRD_USED, .7591, .7591, 255383
3930903, AMT_PRD_USED, 5, .0893, 255383
3930992, ACRE_TREATED, .25, 15.74, 255385
3928882, LBS_PRD_USED, .7591, .7591, 255273
3928882, AMT_PRD_USED, 5, .0893, 255273
3928203, LBS_PRD_USED, .0077, .0077, 255246
3928203, AMT_PRD_USED, 6.3, .1021, 255246
3928518, LBS_PRD_USED, .0898, .0898, 255250
3928518, AMT_PRD_USED, 6.85, 1.2579, 255250
1366157, LBS_PRD_USED, .0741, .0741, 102276
1366157, AMT_PRD_USED, 100, 30.6886, 102276
1366581, LBS_PRD_USED, .7591, .7591, 102295
1366581, AMT_PRD_USED, 5, .0893, 102295
1366586, LBS_PRD_USED, .7591, .7591, 102298
1366586, AMT_PRD_USED, 5, .0893, 102298
1366591, LBS_PRD_USED, .7591, .7591, 102301
1366591, AMT_PRD_USED, 5, .0893, 102301
1493883, LBS_PRD_USED, 1.3266, 1.3266, 108653
1493883, AMT_PRD_USED, 19.3, .1508, 108653
1493887, LBS_PRD_USED, 3.3405, 3.3405, 108654
1493887, AMT_PRD_USED, 48.6, .3797, 108654
1494058, LBS_PRD_USED, 3.3818, 3.3818, 108655
1494058, AMT_PRD_USED, 49.2, .3844, 108655
1494509, LBS_PRD_USED, .0079, .0079, 108658
1494509, AMT_PRD_USED, 8, .1172, 108658
3064530, LBS_PRD_USED, .0855, .0855, 222322
3064530, AMT_PRD_USED, 40, 1.2128, 222322
3064823, ACRE_TREATED, .01, 6500.22, 222325
3064824, ACRE_TREATED, .01, 3466.67, 222326
3064826, ACRE_TREATED, .01, 6500.22, 222327
3064925, LBS_PRD_USED, .0053, .0053, 222329
3064925, AMT_PRD_USED, 4, .0845, 222329
3065024, LBS_PRD_USED, .1203, .1203, 222334
3065024, AMT_PRD_USED, 153, 1.6014, 222334
3065027, ACRE_TREATED, .06, 10.12, 222335
3065031, ACRE_TREATED, .05, 2.37, 222336
3065268, LBS_PRD_USED, .1941, .1941, 222355
3065268, AMT_PRD_USED, 42, 2.7517, 222355
3928875, LBS_PRD_USED, .7591, .7591, 255269
3928875, AMT_PRD_USED, 5, .0893, 255269
1367856, ACRE_TREATED, .2, .75, 102348
1368021, LBS_PRD_USED, .0008, .0008, 102350
1368021, AMT_PRD_USED, 3, .0102, 102350
1368182, LBS_PRD_USED, .0273, .0273, 102353
1368182, AMT_PRD_USED, 1, .014, 102353
1368183, LBS_PRD_USED, .0273, .0273, 102354
1368183, AMT_PRD_USED, 1, .014, 102354
1367386, LBS_PRD_USED, .0031, .0031, 102330
1367386, AMT_PRD_USED, 24, 1.4014, 102330
1367444, LBS_PRD_USED, .0004, .0004, 102331
1367444, AMT_PRD_USED, 1.5, .0051, 102331
1367478, LBS_PRD_USED, .2514, .2514, 102332
1367478, AMT_PRD_USED, 40, 2.8612, 102332
1367482, LBS_PRD_USED, .0541, .0541, 102333
